Store ID,Product ID,Category,Inventory Level,Units Sold,Risk_Flag
S004,P0012,Clothing,113,36,OK
S004,P0013,Groceries,371,188,OK
S004,P0014,Toys,242,227,Low Stock Risk
S004,P0015,Groceries,495,174,OK
S004,P0016,Furniture,323,139,OK
S004,P0017,Furniture,53,4,OK
S004,P0018,Furniture,94,70,Low Stock Risk
S004,P0019,Groceries,183,12,OK
S004,P0020,Toys,296,162,OK
S005,P0001,Groceries,227,97,OK
S005,P0002,Electronics,406,297,Low Stock Risk
S005,P0003,Furniture,342,197,OK
S005,P0004,Clothing,125,32,OK
S005,P0005,Toys,140,131,Low Stock Risk
S005,P0006,Electronics,370,284,Low Stock Risk
S005,P0007,Toys,441,246,OK
S005,P0008,Clothing,498,139,OK
S005,P0009,Furniture,213,182,Low Stock Risk
S005,P0010,Furniture,260,164,OK
S005,P0011,Furniture,453,438,Low Stock Risk
S005,P0012,Groceries,454,59,OK
S005,P0013,Toys,129,88,Low Stock Risk
S005,P0014,Electronics,272,211,Low Stock Risk
S005,P0015,Electronics,206,161,Low Stock Risk
S005,P0016,Furniture,170,111,OK
S005,P0017,Groceries,453,186,OK
S005,P0018,Clothing,159,30,OK
S005,P0019,Furniture,60,33,OK
S005,P0020,Groceries,248,126,OK
S001,P0001,Furniture,231,2,OK
S001,P0002,Groceries,55,33,OK
S001,P0003,Electronics,338,123,OK
S001,P0004,Toys,420,79,OK
S001,P0005,Groceries,355,217,OK
S001,P0006,Electronics,104,14,OK
S001,P0007,Furniture,264,172,OK
S001,P0008,Toys,215,58,OK
S001,P0009,Electronics,375,162,OK
S001,P0010,Furniture,253,186,Low Stock Risk
S001,P0011,Furniture,357,106,OK
S001,P0012,Furniture,264,229,Low Stock Risk
S001,P0013,Electronics,332,261,Low Stock Risk
S001,P0014,Furniture,290,142,OK
S001,P0015,Groceries,368,255,Low Stock Risk
S001,P0016,Electronics,361,42,OK
S001,P0017,Clothing,467,248,OK
S001,P0018,Furniture,296,58,OK
S001,P0019,Furniture,440,127,OK
S001,P0020,Groceries,348,151,OK
S002,P0001,Groceries,349,341,Low Stock Risk
S002,P0002,Toys,384,134,OK
S002,P0003,Electronics,369,64,OK
S002,P0004,Groceries,414,298,Low Stock Risk
S002,P0005,Toys,314,107,OK
S002,P0006,Groceries,300,233,Low Stock Risk
S002,P0007,Furniture,208,18,OK
S002,P0008,Electronics,405,278,Low Stock Risk
S002,P0009,Groceries,371,241,OK
S002,P0010,Toys,57,23,OK
S002,P0011,Electronics,64,7,OK
S002,P0012,Clothing,294,13,OK
S002,P0013,Furniture,348,91,OK
S002,P0014,Clothing,210,25,OK
S002,P0015,Toys,339,117,OK
S002,P0016,Clothing,125,34,OK
S002,P0017,Groceries,160,153,Low Stock Risk
S002,P0018,Clothing,471,351,Low Stock Risk
S002,P0019,Toys,411,285,Low Stock Risk
S002,P0020,Toys,314,188,OK
S003,P0001,Clothing,370,264,Low Stock Risk
S003,P0002,Furniture,327,50,OK
S003,P0003,Electronics,216,12,OK
S003,P0004,Clothing,435,250,OK
S003,P0005,Furniture,477,271,OK
S003,P0006,Clothing,363,189,OK
S003,P0007,Groceries,418,324,Low Stock Risk
S003,P0008,Clothing,496,454,Low Stock Risk
S003,P0009,Electronics,176,104,OK
S003,P0010,Groceries,84,6,OK
S003,P0011,Furniture,482,480,Low Stock Risk
S003,P0012,Furniture,55,3,OK
S003,P0013,Groceries,303,11,OK
S003,P0014,Furniture,364,60,OK
S003,P0015,Electronics,233,47,OK
S003,P0016,Clothing,81,36,OK
S003,P0017,Electronics,93,85,Low Stock Risk
S003,P0018,Toys,117,61,OK
S003,P0019,Toys,109,66,OK
S003,P0020,Electronics,156,119,Low Stock Risk
S004,P0001,Clothing,62,23,OK
S004,P0002,Toys,74,25,OK
S004,P0003,Groceries,280,214,Low Stock Risk
S004,P0004,Furniture,470,450,Low Stock Risk
S004,P0005,Groceries,183,148,Low Stock Risk
S004,P0006,Furniture,109,69,OK
S004,P0007,Electronics,152,97,OK
S004,P0008,Groceries,203,161,Low Stock Risk
S004,P0009,Clothing,102,97,Low Stock Risk
S004,P0010,Electronics,393,170,OK
S004,P0011,Toys,317,132,OK
S004,P0012,Furniture,163,145,Low Stock Risk
S004,P0013,Electronics,386,331,Low Stock Risk
S004,P0014,Furniture,311,256,Low Stock Risk
S004,P0015,Electronics,338,135,OK
S004,P0016,Electronics,329,163,OK
S004,P0017,Toys,111,105,Low Stock Risk
S004,P0018,Toys,190,39,OK
S004,P0019,Groceries,353,41,OK
S004,P0020,Groceries,176,59,OK
S005,P0001,Toys,107,53,OK
S005,P0002,Clothing,196,149,Low Stock Risk
S005,P0003,Toys,341,208,OK
S005,P0004,Electronics,401,61,OK
S005,P0005,Groceries,459,211,OK
S005,P0006,Furniture,323,223,Low Stock Risk
S005,P0007,Toys,112,93,Low Stock Risk
S005,P0008,Groceries,297,150,OK
S005,P0009,Toys,489,147,OK
S005,P0010,Clothing,254,209,Low Stock Risk
S005,P0011,Groceries,137,40,OK
S005,P0012,Toys,314,8,OK
S005,P0013,Groceries,365,241,OK
S005,P0014,Groceries,177,8,OK
S005,P0015,Groceries,307,230,Low Stock Risk
S005,P0016,Clothing,101,89,Low Stock Risk
S005,P0017,Clothing,377,116,OK
S005,P0018,Furniture,448,125,OK
S005,P0019,Furniture,135,83,OK
S005,P0020,Groceries,383,96,OK
S001,P0001,Electronics,373,350,Low Stock Risk
S001,P0002,Clothing,142,9,OK
S001,P0003,Toys,153,153,Low Stock Risk
S001,P0004,Groceries,410,5,OK
S001,P0005,Toys,471,343,Low Stock Risk
S001,P0006,Groceries,199,45,OK
S001,P0007,Electronics,81,81,Low Stock Risk
S001,P0008,Clothing,247,194,Low Stock Risk
S001,P0009,Clothing,285,169,OK
S001,P0010,Toys,97,40,OK
S001,P0011,Groceries,361,106,OK
S001,P0012,Electronics,94,50,OK
S001,P0013,Toys,219,85,OK
S001,P0014,Electronics,194,51,OK
S001,P0015,Toys,424,342,Low Stock Risk
S001,P0016,Electronics,458,98,OK
S001,P0017,Electronics,487,418,Low Stock Risk
S001,P0018,Clothing,363,316,Low Stock Risk
S001,P0019,Groceries,317,284,Low Stock Risk
S001,P0020,Toys,351,55,OK
S002,P0001,Groceries,361,155,OK
S002,P0002,Toys,93,29,OK
S002,P0003,Electronics,204,50,OK
S002,P0004,Electronics,240,137,OK
S002,P0005,Toys,478,242,OK
S002,P0006,Groceries,170,71,OK
S002,P0007,Clothing,332,237,Low Stock Risk
S002,P0008,Electronics,116,45,OK
S002,P0009,Electronics,306,252,Low Stock Risk
S002,P0010,Electronics,376,222,OK
S002,P0011,Clothing,450,334,Low Stock Risk
S002,P0012,Electronics,201,45,OK
S002,P0013,Furniture,344,270,Low Stock Risk
S002,P0014,Toys,330,87,OK
S002,P0015,Electronics,443,270,OK
S002,P0016,Furniture,219,178,Low Stock Risk
S002,P0017,Electronics,100,50,OK
S002,P0018,Furniture,96,95,Low Stock Risk
S002,P0019,Clothing,491,45,OK
S002,P0020,Clothing,421,391,Low Stock Risk
S003,P0001,Clothing,139,112,Low Stock Risk
S003,P0002,Groceries,363,337,Low Stock Risk
S003,P0003,Groceries,159,98,OK
S003,P0004,Electronics,252,34,OK
S003,P0005,Furniture,418,4,OK
S003,P0006,Toys,248,65,OK
S003,P0007,Clothing,440,21,OK
S003,P0008,Clothing,267,100,OK
S003,P0009,Electronics,427,331,Low Stock Risk
S003,P0010,Toys,60,40,OK
S003,P0011,Clothing,421,48,OK
S003,P0012,Electronics,398,393,Low Stock Risk
S003,P0013,Groceries,223,116,OK
S003,P0014,Electronics,495,198,OK
S003,P0015,Electronics,90,67,Low Stock Risk
S003,P0016,Clothing,227,55,OK
S003,P0017,Clothing,488,312,OK
S003,P0018,Groceries,260,169,OK
S003,P0019,Furniture,419,141,OK
S003,P0020,Electronics,486,225,OK
S004,P0001,Clothing,391,253,OK
S004,P0002,Toys,211,74,OK
S004,P0003,Toys,306,58,OK
S004,P0004,Electronics,311,117,OK
S004,P0005,Electronics,387,242,OK
S004,P0006,Electronics,120,97,Low Stock Risk
S004,P0007,Clothing,393,239,OK
S004,P0008,Clothing,310,307,Low Stock Risk
S004,P0009,Toys,436,250,OK
S004,P0010,Furniture,356,57,OK
S004,P0011,Furniture,203,156,Low Stock Risk
S004,P0012,Toys,259,175,Low Stock Risk
S004,P0013,Electronics,192,6,OK
S004,P0014,Toys,470,3,OK
S004,P0015,Electronics,173,14,OK
S004,P0016,Toys,218,85,OK
S004,P0017,Toys,241,222,Low Stock Risk
S004,P0018,Groceries,416,259,OK
S004,P0019,Furniture,313,59,OK
S004,P0020,Toys,249,245,Low Stock Risk
S005,P0001,Toys,412,408,Low Stock Risk
S005,P0002,Clothing,359,178,OK
S005,P0003,Clothing,107,28,OK
S005,P0004,Toys,175,72,OK
S005,P0005,Furniture,267,101,OK
S005,P0006,Clothing,266,151,OK
S005,P0007,Electronics,463,384,Low Stock Risk
S005,P0008,Furniture,131,123,Low Stock Risk
S005,P0009,Toys,249,207,Low Stock Risk
S005,P0010,Toys,225,98,OK
S005,P0011,Clothing,418,338,Low Stock Risk
S005,P0012,Groceries,156,152,Low Stock Risk
S005,P0013,Clothing,278,253,Low Stock Risk
S005,P0014,Electronics,486,304,OK
S005,P0015,Electronics,80,19,OK
S005,P0016,Clothing,282,222,Low Stock Risk
S005,P0017,Electronics,412,200,OK
S005,P0018,Electronics,281,113,OK
S005,P0019,Furniture,274,148,OK
S005,P0020,Furniture,445,214,OK
S001,P0001,Electronics,327,36,OK
S001,P0002,Toys,222,183,Low Stock Risk
S001,P0003,Groceries,120,38,OK
S001,P0004,Electronics,147,18,OK
S001,P0005,Toys,120,59,OK
S001,P0006,Toys,346,151,OK
S001,P0007,Clothing,481,323,Low Stock Risk
S001,P0008,Furniture,318,76,OK
S001,P0009,Toys,170,138,Low Stock Risk
S001,P0010,Clothing,324,113,OK
S001,P0011,Clothing,393,88,OK
S001,P0012,Groceries,444,16,OK
S001,P0013,Clothing,495,284,OK
S001,P0014,Furniture,282,269,Low Stock Risk
S001,P0015,Clothing,413,381,Low Stock Risk
S001,P0016,Clothing,230,80,OK
S001,P0017,Clothing,301,84,OK
S001,P0018,Furniture,263,8,OK
S001,P0019,Clothing,100,65,OK
S001,P0020,Electronics,343,221,OK
S002,P0001,Groceries,117,42,OK
S002,P0002,Toys,114,70,OK
S002,P0003,Furniture,127,11,OK
S002,P0004,Clothing,141,54,OK
S002,P0005,Groceries,280,36,OK
S002,P0006,Toys,341,229,Low Stock Risk
S002,P0007,Toys,229,94,OK
S002,P0008,Groceries,248,212,Low Stock Risk
S002,P0009,Toys,335,178,OK
S002,P0010,Electronics,416,300,Low Stock Risk
S002,P0011,Toys,481,345,Low Stock Risk
S002,P0012,Clothing,170,147,Low Stock Risk
S002,P0013,Furniture,213,104,OK
S002,P0014,Groceries,293,73,OK
S002,P0015,Groceries,350,293,Low Stock Risk
S002,P0016,Electronics,355,71,OK
S002,P0017,Furniture,373,21,OK
S002,P0018,Furniture,292,22,OK
S002,P0019,Toys,447,31,OK
S002,P0020,Groceries,287,259,Low Stock Risk
S003,P0001,Toys,126,57,OK
S003,P0002,Clothing,85,79,Low Stock Risk
S003,P0003,Furniture,84,7,OK
S003,P0004,Clothing,209,92,OK
S003,P0005,Groceries,260,248,Low Stock Risk
S003,P0006,Toys,134,89,OK
S003,P0007,Clothing,421,120,OK
S003,P0008,Furniture,318,216,Low Stock Risk
S003,P0009,Furniture,342,335,Low Stock Risk
S003,P0010,Electronics,217,158,Low Stock Risk
S003,P0011,Electronics,459,91,OK
S003,P0012,Furniture,456,320,Low Stock Risk
S003,P0013,Furniture,436,67,OK
S003,P0014,Groceries,274,79,OK
S003,P0015,Toys,450,84,OK
S003,P0016,Toys,166,87,OK
S003,P0017,Electronics,174,18,OK
S003,P0018,Electronics,413,369,Low Stock Risk
S003,P0019,Clothing,408,170,OK
S003,P0020,Clothing,257,192,Low Stock Risk
S004,P0001,Groceries,310,280,Low Stock Risk
S004,P0002,Clothing,248,236,Low Stock Risk
S004,P0003,Toys,161,107,OK
S004,P0004,Furniture,94,40,OK
S004,P0005,Toys,80,27,OK
S004,P0006,Toys,130,102,Low Stock Risk
S004,P0007,Clothing,299,110,OK
S004,P0008,Electronics,390,135,OK
S004,P0009,Groceries,62,12,OK
S004,P0010,Groceries,359,259,Low Stock Risk
S004,P0011,Groceries,461,110,OK
S004,P0012,Clothing,91,53,OK
S004,P0013,Furniture,175,35,OK
S004,P0014,Electronics,496,349,Low Stock Risk
S004,P0015,Groceries,190,178,Low Stock Risk
S004,P0016,Clothing,419,201,OK
S004,P0017,Furniture,381,264,Low Stock Risk
S004,P0018,Groceries,66,35,OK
S004,P0019,Electronics,103,73,Low Stock Risk
S004,P0020,Electronics,427,215,OK
S005,P0001,Furniture,101,23,OK
S005,P0002,Clothing,499,211,OK
S005,P0003,Electronics,180,28,OK
S005,P0004,Furniture,58,40,Low Stock Risk
S005,P0005,Electronics,153,112,Low Stock Risk
S005,P0006,Clothing,142,112,Low Stock Risk
S005,P0007,Furniture,157,140,Low Stock Risk
S005,P0008,Groceries,129,94,Low Stock Risk
S005,P0009,Groceries,420,177,OK
S005,P0010,Electronics,225,209,Low Stock Risk
S005,P0011,Groceries,434,46,OK
S005,P0012,Toys,102,62,OK
S005,P0013,Groceries,276,176,OK
S005,P0014,Electronics,112,21,OK
S005,P0015,Furniture,494,300,OK
S005,P0016,Groceries,407,103,OK
S005,P0017,Furniture,308,266,Low Stock Risk
S005,P0018,Furniture,331,235,Low Stock Risk
S005,P0019,Electronics,481,154,OK
S005,P0020,Toys,372,176,OK
S001,P0001,Furniture,101,16,OK
S001,P0002,Furniture,127,124,Low Stock Risk
S001,P0003,Furniture,292,9,OK
S001,P0004,Furniture,373,344,Low Stock Risk
S001,P0005,Toys,297,263,Low Stock Risk
S001,P0006,Groceries,357,259,Low Stock Risk
S001,P0007,Groceries,416,79,OK
S001,P0008,Electronics,305,230,Low Stock Risk
S001,P0009,Electronics,358,183,OK
S001,P0010,Clothing,172,144,Low Stock Risk
S001,P0011,Toys,292,249,Low Stock Risk
S001,P0012,Toys,205,3,OK
S001,P0013,Furniture,241,213,Low Stock Risk
S001,P0014,Toys,217,57,OK
S001,P0015,Clothing,51,38,Low Stock Risk
S001,P0016,Groceries,412,302,Low Stock Risk
S001,P0017,Groceries,361,136,OK
S001,P0018,Clothing,364,54,OK
S001,P0019,Clothing,417,410,Low Stock Risk
S001,P0020,Toys,251,168,Low Stock Risk
S002,P0001,Furniture,294,48,OK
S002,P0002,Furniture,253,112,OK
S002,P0003,Toys,155,67,OK
S002,P0004,Electronics,166,149,Low Stock Risk
S002,P0005,Toys,445,317,Low Stock Risk
S002,P0006,Toys,445,277,OK
S002,P0007,Electronics,211,6,OK
S002,P0008,Electronics,308,22,OK
S002,P0009,Clothing,333,326,Low Stock Risk
S002,P0010,Clothing,377,172,OK
S002,P0011,Clothing,319,314,Low Stock Risk
S002,P0012,Toys,87,48,OK
S002,P0013,Toys,383,379,Low Stock Risk
S002,P0014,Electronics,486,241,OK
S002,P0015,Furniture,266,144,OK
S002,P0016,Toys,439,58,OK
S002,P0017,Furniture,419,418,Low Stock Risk
S002,P0018,Clothing,370,274,Low Stock Risk
S002,P0019,Toys,121,110,Low Stock Risk
S002,P0020,Electronics,368,333,Low Stock Risk
S003,P0001,Clothing,366,6,OK
S003,P0002,Furniture,226,188,Low Stock Risk
S003,P0003,Furniture,417,201,OK
S003,P0004,Furniture,410,108,OK
S003,P0005,Groceries,378,94,OK
S003,P0006,Furniture,151,28,OK
S003,P0007,Toys,200,70,OK
S003,P0008,Groceries,124,53,OK
S003,P0009,Furniture,119,29,OK
S003,P0010,Electronics,260,69,OK
S003,P0011,Groceries,253,201,Low Stock Risk
S003,P0012,Toys,430,405,Low Stock Risk
S003,P0013,Electronics,489,3,OK
S003,P0014,Clothing,171,6,OK
S003,P0015,Clothing,314,58,OK
S003,P0016,Clothing,76,22,OK
S003,P0017,Clothing,334,320,Low Stock Risk
S003,P0018,Furniture,226,221,Low Stock Risk
S003,P0019,Electronics,252,23,OK
S003,P0020,Electronics,383,109,OK
S004,P0001,Electronics,147,45,OK
S004,P0002,Furniture,322,94,OK
S004,P0003,Groceries,366,175,OK
S004,P0004,Clothing,203,136,Low Stock Risk
S004,P0005,Clothing,116,107,Low Stock Risk
S004,P0006,Toys,441,89,OK
S004,P0007,Furniture,107,81,Low Stock Risk
S004,P0008,Electronics,104,43,OK
S004,P0009,Clothing,258,233,Low Stock Risk
S004,P0010,Clothing,475,386,Low Stock Risk
S004,P0011,Clothing,105,37,OK
S004,P0012,Clothing,471,206,OK
S004,P0013,Groceries,387,37,OK
S004,P0014,Clothing,298,116,OK
S004,P0015,Electronics,339,309,Low Stock Risk
S004,P0016,Furniture,192,186,Low Stock Risk
S004,P0017,Clothing,139,59,OK
S004,P0018,Clothing,193,139,Low Stock Risk
S004,P0019,Toys,66,25,OK
S004,P0020,Furniture,483,356,Low Stock Risk
S005,P0001,Clothing,208,204,Low Stock Risk
S005,P0002,Groceries,424,331,Low Stock Risk
S005,P0003,Groceries,91,52,OK
S005,P0004,Furniture,215,175,Low Stock Risk
S005,P0005,Electronics,275,210,Low Stock Risk
S005,P0006,Clothing,92,29,OK
S005,P0007,Toys,143,82,OK
S005,P0008,Clothing,296,71,OK
S005,P0009,Toys,278,168,OK
S005,P0010,Electronics,170,50,OK
S005,P0011,Furniture,183,117,OK
S005,P0012,Groceries,285,89,OK
S005,P0013,Electronics,492,178,OK
S005,P0014,Groceries,161,159,Low Stock Risk
S005,P0015,Electronics,390,230,OK
S005,P0016,Toys,315,6,OK
S005,P0017,Clothing,337,148,OK
S005,P0018,Clothing,422,224,OK
S005,P0019,Clothing,69,19,OK
S005,P0020,Groceries,384,155,OK
S001,P0001,Toys,145,104,Low Stock Risk
S001,P0002,Toys,85,63,Low Stock Risk
S001,P0003,Clothing,207,164,Low Stock Risk
S001,P0004,Groceries,459,69,OK
S001,P0005,Furniture,182,13,OK
S001,P0006,Electronics,376,176,OK
S001,P0007,Toys,471,152,OK
S001,P0008,Clothing,432,0,OK
S001,P0009,Electronics,145,33,OK
S001,P0010,Toys,275,3,OK
S001,P0011,Furniture,393,327,Low Stock Risk
S001,P0012,Clothing,472,146,OK
S001,P0013,Furniture,52,38,Low Stock Risk
S001,P0014,Groceries,314,106,OK
S001,P0015,Electronics,373,297,Low Stock Risk
S001,P0016,Furniture,186,31,OK
S001,P0017,Groceries,430,18,OK
S001,P0018,Electronics,484,296,OK
S001,P0019,Furniture,490,444,Low Stock Risk
S001,P0020,Furniture,346,153,OK
S002,P0001,Toys,340,314,Low Stock Risk
S002,P0002,Toys,204,91,OK
S002,P0003,Electronics,396,241,OK
S002,P0004,Toys,216,21,OK
S002,P0005,Groceries,493,75,OK
S002,P0006,Electronics,397,138,OK
S002,P0007,Clothing,144,46,OK
S002,P0008,Clothing,204,105,OK
S002,P0009,Electronics,403,37,OK
S002,P0010,Groceries,234,23,OK
S002,P0011,Groceries,466,62,OK
S002,P0012,Electronics,65,19,OK
S002,P0013,Electronics,332,58,OK
S002,P0014,Clothing,134,33,OK
S002,P0015,Clothing,481,159,OK
S002,P0016,Clothing,119,14,OK
S002,P0017,Clothing,170,52,OK
S002,P0018,Furniture,123,37,OK
S002,P0019,Electronics,291,227,Low Stock Risk
S002,P0020,Furniture,461,219,OK
S003,P0001,Toys,444,168,OK
S003,P0002,Electronics,154,113,Low Stock Risk
S003,P0003,Furniture,366,21,OK
S003,P0004,Electronics,77,64,Low Stock Risk
S003,P0005,Electronics,385,99,OK
S003,P0006,Groceries,211,204,Low Stock Risk
S003,P0007,Clothing,121,8,OK
S003,P0008,Furniture,55,7,OK
S003,P0009,Clothing,198,3,OK
S003,P0010,Furniture,74,6,OK
S003,P0011,Furniture,115,86,Low Stock Risk
S003,P0012,Furniture,495,328,OK
S003,P0013,Toys,262,63,OK
S003,P0014,Groceries,419,104,OK
S003,P0015,Clothing,370,89,OK
S003,P0016,Furniture,136,114,Low Stock Risk
S003,P0017,Clothing,126,10,OK
S003,P0018,Groceries,234,127,OK
S003,P0019,Toys,400,194,OK
S003,P0020,Electronics,215,151,Low Stock Risk
S004,P0001,Toys,56,39,Low Stock Risk
S004,P0002,Furniture,138,95,Low Stock Risk
S004,P0003,Furniture,280,31,OK
S004,P0004,Clothing,79,4,OK
S004,P0005,Clothing,340,286,Low Stock Risk
S004,P0006,Clothing,202,145,Low Stock Risk
S004,P0007,Groceries,473,104,OK
S004,P0008,Toys,314,190,OK
S004,P0009,Furniture,444,200,OK
S004,P0010,Electronics,484,82,OK
S004,P0011,Clothing,446,119,OK
S004,P0012,Groceries,285,141,OK
S004,P0013,Groceries,275,29,OK
S004,P0014,Electronics,376,309,Low Stock Risk
S004,P0015,Electronics,275,95,OK
S004,P0016,Groceries,217,14,OK
S004,P0017,Clothing,435,400,Low Stock Risk
S004,P0018,Electronics,489,167,OK
S004,P0019,Groceries,209,96,OK
S004,P0020,Electronics,225,205,Low Stock Risk
S005,P0001,Toys,132,6,OK
S005,P0002,Toys,491,448,Low Stock Risk
S005,P0003,Electronics,115,67,OK
S005,P0004,Furniture,229,29,OK
S005,P0005,Electronics,237,129,OK
S005,P0006,Clothing,412,32,OK
S005,P0007,Groceries,388,345,Low Stock Risk
S005,P0008,Furniture,415,39,OK
S005,P0009,Electronics,183,162,Low Stock Risk
S005,P0010,Electronics,259,116,OK
S005,P0011,Toys,198,170,Low Stock Risk
S005,P0012,Toys,170,78,OK
S005,P0013,Groceries,386,136,OK
S005,P0014,Clothing,345,132,OK
S005,P0015,Clothing,78,18,OK
S005,P0016,Electronics,79,40,OK
S005,P0017,Toys,394,86,OK
S005,P0018,Toys,99,18,OK
S005,P0019,Electronics,279,197,Low Stock Risk
S005,P0020,Clothing,250,60,OK
S001,P0001,Furniture,110,80,Low Stock Risk
S001,P0002,Groceries,465,310,OK
S001,P0003,Groceries,50,1,OK
S001,P0004,Toys,229,70,OK
S001,P0005,Toys,490,254,OK
S001,P0006,Toys,279,135,OK
S001,P0007,Electronics,408,245,OK
S001,P0008,Groceries,134,122,Low Stock Risk
S001,P0009,Clothing,292,26,OK
S001,P0010,Toys,264,25,OK
S001,P0011,Toys,185,24,OK
S001,P0012,Furniture,144,9,OK
S001,P0013,Toys,158,80,OK
S001,P0014,Toys,79,58,Low Stock Risk
S001,P0015,Furniture,235,55,OK
S001,P0016,Toys,91,19,OK
S001,P0017,Furniture,72,52,Low Stock Risk
S001,P0018,Toys,348,198,OK
S001,P0019,Furniture,236,196,Low Stock Risk
S001,P0020,Toys,271,152,OK
S002,P0001,Furniture,469,317,Low Stock Risk
S002,P0002,Toys,493,54,OK
S002,P0003,Electronics,157,149,Low Stock Risk
S002,P0004,Electronics,417,247,OK
S002,P0005,Electronics,195,158,Low Stock Risk
S002,P0006,Groceries,361,334,Low Stock Risk
S002,P0007,Toys,256,225,Low Stock Risk
S002,P0008,Groceries,99,37,OK
S002,P0009,Electronics,442,335,Low Stock Risk
S002,P0010,Furniture,120,111,Low Stock Risk
S002,P0011,Electronics,281,175,OK
S002,P0012,Toys,285,217,Low Stock Risk
S002,P0013,Toys,288,229,Low Stock Risk
S002,P0014,Electronics,142,62,OK
S002,P0015,Furniture,287,283,Low Stock Risk
S002,P0016,Furniture,90,79,Low Stock Risk
S002,P0017,Toys,231,98,OK
S002,P0018,Electronics,100,12,OK
S002,P0019,Groceries,409,247,OK
S002,P0020,Toys,297,17,OK
S003,P0001,Groceries,218,2,OK
S003,P0002,Electronics,83,71,Low Stock Risk
S003,P0003,Electronics,111,15,OK
S003,P0004,Toys,113,1,OK
S003,P0005,Electronics,278,182,OK
S003,P0006,Toys,119,54,OK
S003,P0007,Toys,299,63,OK
S003,P0008,Groceries,438,133,OK
S003,P0009,Furniture,78,24,OK
S003,P0010,Furniture,318,247,Low Stock Risk
S003,P0011,Toys,125,53,OK
S003,P0012,Toys,72,3,OK
S003,P0013,Clothing,78,57,Low Stock Risk
S003,P0014,Electronics,472,42,OK
S003,P0015,Furniture,362,131,OK
S003,P0016,Groceries,494,58,OK
S003,P0017,Furniture,319,127,OK
S003,P0018,Groceries,61,27,OK
S003,P0019,Groceries,408,352,Low Stock Risk
S003,P0020,Furniture,180,21,OK
S004,P0001,Groceries,206,171,Low Stock Risk
S004,P0002,Toys,196,103,OK
S004,P0003,Electronics,135,5,OK
S004,P0004,Clothing,467,416,Low Stock Risk
S004,P0005,Groceries,243,54,OK
S004,P0006,Clothing,252,41,OK
S004,P0007,Furniture,238,221,Low Stock Risk
S004,P0008,Electronics,185,127,Low Stock Risk
S004,P0009,Groceries,460,71,OK
S004,P0010,Groceries,251,247,Low Stock Risk
S004,P0011,Toys,263,159,OK
S004,P0012,Furniture,106,80,Low Stock Risk
S004,P0013,Toys,337,166,OK
S004,P0014,Toys,255,32,OK
S004,P0015,Toys,387,189,OK
S004,P0016,Groceries,165,78,OK
S004,P0017,Toys,74,2,OK
S004,P0018,Electronics,69,13,OK
S004,P0019,Furniture,283,114,OK
S004,P0020,Groceries,500,6,OK
S005,P0001,Furniture,215,63,OK
S005,P0002,Clothing,257,123,OK
S005,P0003,Toys,233,73,OK
S005,P0004,Electronics,491,172,OK
S005,P0005,Furniture,365,251,Low Stock Risk
S005,P0006,Electronics,289,191,OK
S005,P0007,Furniture,325,172,OK
S005,P0008,Toys,412,265,OK
S005,P0009,Furniture,455,319,Low Stock Risk
S005,P0010,Furniture,188,129,Low Stock Risk
S005,P0011,Furniture,133,15,OK
S005,P0012,Groceries,195,51,OK
S005,P0013,Electronics,262,236,Low Stock Risk
S005,P0014,Furniture,50,9,OK
S005,P0015,Furniture,475,374,Low Stock Risk
S005,P0016,Clothing,176,85,OK
S005,P0017,Toys,437,6,OK
S005,P0018,Furniture,55,49,Low Stock Risk
S005,P0019,Clothing,446,403,Low Stock Risk
S005,P0020,Furniture,458,251,OK
S001,P0001,Toys,199,177,Low Stock Risk
S001,P0002,Toys,374,236,OK
S001,P0003,Toys,91,61,Low Stock Risk
